Date,Location,Site,Transect,Achilles tang,Agile chromis,Amber jack,Ambon toby,Arc-eye hawk fish,Barred filefish,Belted wrasse,Big eye emperor or Mu,Bird nose wrasse,Black kole or black surgeonfish,black spot surgeon/ Thompson's surgeonfish,Blackfin chromis,Blackspot sergeant,Blacktailed snapper,Blue eyed damsel,Blue goatfish,Bluefin trevally,Blueline surgeonfish,Bluelined butterfly,Bluelined snapper,Bluespine unicornfish,Box fish,Bridled triggerfish,Bullethead parrotfish,Chocolate dip chromis,Chub or Rudderfish,Convict tang,Cornetfish,Crown toby,Doublebar goatfish,eagle ray,Eightline wrasse,Elegant wrasse,Eyestripe surgeon,Fantailed filefish,Flame angel,Flame wrasse,Forcep butterfly,forktail snapper,Forsteri hawkfish,four spot butterfly,Goldline squirrelfish,Goldrim surgeonfish,Gray Chub,Grey Snapper,Hawaiian cleaner wrasse,Hawaiian dascyllus,Hawaiian hogfish,Hawaiian sergeant major,Kole tang,Kuntee Squirrelfish,Lavender/brown tang,Lei trigger,Lined butterfly,Lizardfish,Manybar goatfish,Milletseed butterflyfish,Moorish Idol,Multiband butterfly,Niger trigger,Orangeshoulder tang,Orangespine unicornfish,Ornate butterfly fish,Ornate wrasse,Oval butterfly,oval damesel,Pacific gregory,Palenose parrofish,Picasso or lagoon trigger,Pinktail trigger,Porcupinefish,Potter's Angel,pyramid butterfly,Raccoon butterflyfish,Rainbow Runner,Rectangle or reef trigger ,Red goat (yellow fin goatfish),Redlip parrotfish,Regal parrotfish,Reticulated butterflyfish,Ringtail surgeonfish,Ringtail wrasse,Rockmover wrasse,Roi or Peacock grouper,round scad,Saddle wrasse,saddleback butterfly,Sailfin tang,Scrawled filefish,Shortnose wrasse,Sidespot goatfish,Sleek unicorn fish,Soldier fish,Spectacled parrotfish,Spiny balloonfish,Spot fin squirrelfish,Spotted moray,Spotted puffer,Squirrelfish,star eyed parrotfish,Surge wrasse,Teardrop butterfly,Thompson's Butterflyfish,Threadfin butterflyfish,Three spot chromis,tilefish,Trumpetfish,Vanishing wrasse,white freckled surgeonfish,White tipped reef shark,Whitebar surgeonfish,Whitemouth moray,whitespot puffer,Whitespotted toby,Yellow tang,yellowfin goatfish,yellowfin surgeon,Yellowstripe goatfish,Yellowtail coris,Yellowtail Filefish
2012,Mahukona,6,T3,0,6,0,0,1,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,27,0,0,0,4,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0
2012,Mahukona,7,T3,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2012,Old Kona,3,T3,0,0,24,0,1,0,0,0,1,0,0,240,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,7,42,0,70,0,0,0,1,0,2,0,5,3,7,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,71,0,0,0,2,0
2012,Old Kona,4,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Puako,1,T3,0,2,21,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,0,0,0,0,0,0,11,35,0,60,0,0,0,3,0,0,2,4,0,7,1,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0,0,0,3,0
2012,Puako,2,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Puako,5,T3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,4,0,2,0,1,4,8,1,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6,0
2013,Captan Cook,8,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Mahukona,6,T3,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,19,4,0,0,4,0,0,3,1,3,1,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,64,0,0
2013,Mahukona,7,T3,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,29,8,0,0,6,0,0,8,0,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,3,1,0
2013,Old Kona,3,T3,1,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,2,0,0,0,0,0,8,72,0,101,4,0,0,2,0,0,0,15,8,5,2,0,0,0,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,1,0
2013,Old Kona,4,T3,2,0,0,0,0,2,0,0,5,0,0,520,0,0,0,0,1,0,0,0,1,0,0,25,0,0,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,22,0,0,0,0,0,6,77,0,158,3,0,0,0,0,10,4,30,5,6,4,0,0,0,2,5,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,2,0,2,0
2013,Puako,1,T3,1,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,3,10,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0,0,0,17,96,0,17,6,0,0,2,0,1,2,23,7,8,3,0,0,0,0,46,2,8,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,2,0
2013,Puako,2,T3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,1,0,0,0,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,165,6,0,40,3,0,0,3,0,0,7,43,7,8,3,2,0,0,2,23,0,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,2,0
2013,Puako,5,T3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,12,2,0,0,2,0,0,0,0,1,1,3,0,2,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,3,0
2014,Captan Cook,8,T3,0,75,0,0,2,0,0,0,3,0,0,130,0,0,0,0,0,0,0,0,2,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,70,0,78,2,0,0,3,0,0,7,5,13,5,4,0,0,0,2,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,1,0,0
2014,Mahukona,6,T3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39,0,7,5,0,0,5,0,0,2,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2014,Mahukona,7,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Old Kona,3,T3,2,0,0,0,0,3,0,0,2,0,0,355,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,6,73,0,90,1,0,0,1,0,3,2,4,28,7,0,3,0,0,2,4,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,108,0,0,0,2,0
2014,Old Kona,4,T3,1,0,0,0,0,1,0,0,1,0,0,190,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,13,0,0,0,7,0,0,2,0,1,0,0,1,0,0,34,99,0,184,6,0,0,4,0,8,0,23,6,12,2,1,0,0,3,14,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,66,0,0,0,164,0,0,0,4,0
2014,Puako,1,T3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,85,25,0,33,1,0,0,1,0,0,5,4,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,85,0,0,0,0,0
2014,Puako,2,T3,0,11,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,16,30,0,30,3,0,0,5,0,0,7,8,0,4,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,92,0,0,0,3,0
2014,Puako,5,T3,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,11,0,30,3,0,0,1,0,3,0,0,2,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0
2015,Captan Cook,8,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Mahukona,6,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Mahukona,7,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Old Kona,3,T3,3,0,0,0,0,1,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,93,0,78,4,0,0,3,0,3,7,30,8,4,2,1,0,0,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0
2015,Old Kona,4,T3,0,0,0,0,0,2,0,0,6,0,0,70,0,0,0,1,0,0,0,0,6,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,21,107,0,216,1,0,0,1,0,6,4,22,9,5,5,0,0,0,1,4,0,6,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,90,0,0,0,192,0,0,0,2,0
2015,Puako,1,T3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,35,0,7,7,0,0,0,0,7,8,6,2,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0
2015,Puako,2,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Puako,5,T3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,52,5,0,0,2,0,3,0,0,42,3,2,4,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,2,3,0
2016,Captan Cook,8,T3,0,150,0,0,0,0,0,5,2,0,0,95,0,0,0,0,0,1,0,0,0,0,0,2,25,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,36,0,269,1,0,0,6,0,6,10,12,18,8,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,3,0,0
2016,Mahukona,6,T3,0,1,0,0,3,0,1,0,0,0,0,136,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,0,46,11,0,0,16,0,0,10,0,3,13,2,0,0,0,2,2,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
2016,Mahukona,7,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Old Kona,3,T3,0,0,0,0,0,0,0,0,1,10,0,525,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,25,49,0,109,4,0,0,3,0,4,1,38,8,2,1,0,2,0,1,5,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,0,0,0,0
2016,Old Kona,4,T3,1,0,0,0,0,0,0,0,5,0,0,197,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,17,32,0,121,1,0,0,1,0,13,3,40,17,6,1,0,0,0,0,38,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,202,0,0,0,3,0
2016,Puako,1,T3,0,34,0,0,1,0,0,8,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,58,0,41,10,0,0,1,0,2,1,2,0,7,5,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,114,3,0,1,1,0
2016,Puako,2,T3,0,21,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,49,184,0,32,4,0,0,6,0,3,3,78,2,19,10,0,0,0,2,40,0,3,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,1,0
2016,Puako,5,T3,0,70,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,18,1,0,3,0,1,0,0,0,0,0,2,56,0,43,3,0,0,5,0,2,1,1,3,5,4,0,0,0,3,8,0,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,31,6,0
2017,Captan Cook,8,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Mahukona,6,T3,0,9,0,0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20,0,32,3,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,81,0,0
2017,Mahukona,7,T3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,0,28,4,0,0,3,0,0,6,0,2,6,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,35,0,0,35,2,0
2017,Old Kona,3,T3,2,1,0,0,0,0,0,0,2,0,0,280,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,20,65,0,141,4,0,0,3,0,4,4,40,6,9,3,0,0,0,2,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,0,0,1,1,0
2017,Old Kona,4,T3,6,0,0,0,1,1,0,0,2,1,0,55,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,42,0,91,5,0,0,1,0,8,2,42,6,7,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,2,0,0,0,127,0,0,0,3,0
2017,Puako,1,T3,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,87,0,36,1,0,0,1,0,2,0,5,0,1,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,0,0,0,0,0
2017,Puako,2,T3,0,10,0,0,1,0,1,0,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,68,0,21,5,0,0,5,0,0,3,22,0,6,1,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,117,0,0,2,3,0
2017,Puako,5,T3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,12,3,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0
2018,Captan Cook,8,T3,0,30,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,1,203,0,44,0,0,0,10,0,3,2,2,12,17,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,1,0
2018,Mahukona,6,T3,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0,31,2,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,100,0,0
2018,Mahukona,7,T3,0,0,0,0,0,0,0,0,1,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,29,5,0,0,17,0,1,13,1,2,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0
2018,Old Kona,3,T3,0,0,0,0,0,1,0,0,3,2,0,74,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,2,55,0,99,1,0,0,2,0,3,3,43,11,37,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0
2018,Old Kona,4,T3,2,0,0,0,0,2,0,0,5,1,0,112,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,2,0,0,4,0,0,0,0,0,23,0,276,7,0,0,2,0,6,0,5,5,14,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,42,0,0,0,144,0,0,0,2,0
2018,Puako,1,T3,0,2,0,0,1,0,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,36,0,24,3,0,0,3,0,0,3,4,0,3,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,0,0,16,1,0
2018,Puako,2,T3,0,9,0,0,1,2,0,0,4,20,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,35,0,28,6,0,0,9,0,2,1,10,1,3,3,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,0
2018,Puako,5,T3,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,2,63,0,12,2,0,0,2,0,3,4,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,50,0,0
